date,open,high,low,close,decision,cumret
2010-05-20A,1.2904543876648,1.31496054642701,1.27790254653379,1.2850751122362,0,0.8552498848543713
2010-05-20C,1.2850751122362,1.30898346255603,1.28208649719371,1.2838796377182,0,0.8552498848543713
2010-05-21A,1.2838796377182,1.30898346255603,1.28208649719371,1.26475280259079,0,0.8552498848543713
2010-05-21C,1.26475280259079,1.29941999337493,1.2402467881608,1.2976268529892,1,0.8572196728032965
2010-05-24A,1.2976268529892,1.29941999337493,1.2402467881608,1.30061551137137,1,0.8844016372963837
2010-05-24C,1.30061551137137,1.34484592902114,1.30061551137137,1.3418573141098,1,0.8769167800684171
2010-05-25A,1.3418573141098,1.34484592902114,1.30061551137137,1.33050092353694,1,0.8643105837788962
2010-05-25C,1.33050092353694,1.33229406394983,1.30479943429223,1.31137418746948,1,0.8650985411526816
2010-05-26A,1.31137418746948,1.33229406394983,1.30479943429223,1.31256971484147,1,0.8603711938726655
2010-05-26C,1.31256971484147,1.32033994277564,1.30300634642211,1.3053971529007,1,0.8603710851790939
2010-05-27A,1.3053971529007,1.32033994277564,1.30300634642211,1.30539698798551,1,0.8753408598024832
2010-05-27C,1.30539698798551,1.33229394936043,1.28925886816255,1.32810986042023,1,0.8804622095193829
2010-05-28A,1.32810986042023,1.33229394936043,1.28925886816255,1.33588022208164,1,0.873371282703428
2010-05-28C,1.33588022208164,1.34484592427903,1.31675362823553,1.32512152194977,1,0.8666742326340799
2010-05-31A,1.32512152194977,1.34484592427903,1.31675362823553,1.31496043083512,1,0.8517043632263211
2010-05-31C,1.31496043083512,1.32930541122456,1.29105208268439,1.29224741458893,0,0.8517043632263211
2010-06-01A,1.29224741458893,1.32930541122456,1.29105208268439,1.2874661680548,0,0.8517043632263211
2010-06-01C,1.2874661680548,1.30838590738276,1.2689370932157,1.27909827232361,0,0.8517043632263211
2010-06-02A,1.27909827232361,1.30838590738276,1.2689370932157,1.27909795839619,0,0.8517043632263211
2010-06-02C,1.27909795839619,1.27969562437172,1.26116655408019,1.27790248394012,0,0.8517043632263211
2010-06-03A,1.27790248394012,1.27969562437172,1.26116655408019,1.27371848783782,0,0.8517043632263211
2010-06-03C,1.27371848783782,1.30001764230912,1.27371848783782,1.27730476856232,0,0.8517043632263211
2010-06-04A,1.27730476856232,1.30001764230912,1.27371848783782,1.276109506342,0,0.8517043632263211
2010-06-04C,1.276109506342,1.27730498095061,1.26415533027597,1.2767071723938,0,0.8517043632263211
2010-06-07A,1.2767071723938,1.27730498095061,1.26415533027597,1.26415501151058,0,0.8517043632263211
2010-06-07C,1.26415501151058,1.26415501151058,1.24144199720934,1.24383294582367,0,0.8517043632263211
2010-06-08A,1.24383294582367,1.26415501151058,1.24144199720934,1.2420399100918,0,0.8517043632263211
2010-06-08C,1.2420399100918,1.25518941605179,1.24024676973272,1.24682152271271,0,0.8517043632263211
2010-06-09A,1.24682152271271,1.25518941605179,1.24024676973272,1.25459186033625,0,0.8517043632263211
2010-06-09C,1.25459186033625,1.28627043862194,1.24323535123251,1.28208649158478,1,0.8485277958409871
2010-06-10A,1.28208649158478,1.28627043862194,1.24323535123251,1.27730474534725,1,0.8437629833180615
2010-06-10C,1.27730474534725,1.27909788567691,1.26714356931087,1.27013218402863,1,0.8485277977512737
2010-06-11A,1.27013218402863,1.27909788567691,1.26714356931087,1.27730474822284,1,0.8493218700617782
2010-06-11C,1.27730474822284,1.28089088638524,1.27371846755546,1.27850008010864,1,0.8521013867541408
2010-06-17A,1.27850008010864,1.28089088638524,1.27371846755546,1.28268413851937,1,0.8425718555238793
2010-06-17C,1.28268413851937,1.28507508750936,1.2671436826095,1.26833915710449,0,0.8425718555238793
2010-06-18A,1.26833915710449,1.28507508750936,1.2671436826095,1.2617644341258,0,0.8425718555238793
2010-06-18C,1.2617644341258,1.27192546881118,1.25160339944042,1.25518953800201,0,0.8425718555238793
2010-06-21A,1.25518953800201,1.27192546881118,1.25160339944042,1.25518948354087,0,0.8425718555238793
2010-06-21C,1.25518948354087,1.28567272877939,1.25040787066287,1.28328192234039,1,0.8410019954431448
2010-06-22A,1.28328192234039,1.28567272877939,1.25040787066287,1.28089094161987,1,0.8410019954431448
2010-06-22C,1.28089094161987,1.28567269688425,1.27491385441815,1.28089094161987,1,0.8394323194662977
2010-06-23A,1.28089094161987,1.28567269688425,1.27491385441815,1.2785002412994,1,0.8331532429290177
2010-06-23C,1.2785002412994,1.28148885640068,1.26176445274824,1.2689368724823,1,0.8359003935162598
2010-06-24A,1.2689368724823,1.28148885640068,1.26176445274824,1.27312092950182,1,0.8362928065506166
2010-06-24C,1.27312092950182,1.28507510459062,1.2623620864189,1.27371859550476,1,0.8339381398832632
2010-06-25A,1.27371859550476,1.28507510459062,1.2623620864189,1.27013231245063,1,0.8307986484827503
2010-06-25C,1.27013231245063,1.28148882151837,1.26056894389385,1.26535069942474,0,0.8307986484827503
2010-06-28A,1.26535069942474,1.28148882151837,1.26056894389385,1.26056890658651,0,0.8307986484827503
2010-06-28C,1.26056890658651,1.26893680038666,1.25758043416002,1.2611665725708,0,0.8307986484827503
2010-06-29A,1.2611665725708,1.26893680038666,1.25758043416002,1.26415511262404,0,0.8307986484827503
2010-06-29C,1.26415511262404,1.26535058702682,1.20139562783025,1.20797038078308,0,0.8307986484827503
2010-06-30A,1.20797038078308,1.26535058702682,1.20139562783025,1.20139565005038,0,0.8307986484827503
2010-06-30C,1.20139565005038,1.20318879043523,1.19183228216621,1.19243001937866,0,0.8307986484827503
2010-07-01A,1.19243001937866,1.20318879043523,1.19183228216621,1.18525748132896,0,0.8307986484827503
2010-07-01C,1.18525748132896,1.19840712945292,1.17629185101854,1.17748725414276,0,0.8307986484827503
2010-07-02A,1.17748725414276,1.19840712945292,1.17629185101854,1.18286669254303,0,0.8307986484827503
2010-07-02C,1.18286669254303,1.19183232352588,1.15836060602224,1.18286669254303,0,0.8307986484827503
2010-07-05A,1.18286669254303,1.19183232352588,1.15836060602224,1.17629183349369,0,0.8307986484827503
2010-07-05C,1.17629183349369,1.19482075977436,1.15895823906694,1.17210781574249,0,0.8307986484827503
2010-07-06A,1.17210781574249,1.19482075977436,1.15895823906694,1.16852171460998,0,0.8307986484827503
2010-07-06C,1.16852171460998,1.19960255451684,1.16792397737519,1.19900488853455,0,0.8307986484827503
2010-07-07A,1.19900488853455,1.19960255451684,1.16792397737519,1.20020022049913,0,0.8307986484827503
2010-07-07C,1.20020022049913,1.20020022049913,1.178682748834,1.19900488853455,0,0.8307986484827503
2010-07-08A,1.19900488853455,1.20020022049913,1.178682748834,1.20139569496873,0,0.8307986484827503
2010-07-08C,1.20139569496873,1.20916592275857,1.1924300639618,1.19900488853455,0,0.8307986484827503
2010-07-09A,1.19900488853455,1.20916592275857,1.1924300639618,1.20079794164418,1,0.8518890566031638
